ts,platform,ms_played,conn_country,ip_addr,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,audiobook_title,audiobook_uri,audiobook_chapter_uri,audiobook_chapter_title,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode
2025-02-21T19:33:14Z,android,59519,IN,2405:201:e027:c856:b9bd:94c3:71f6:7c3f,Puyalae Puyalae,Karthik,Kovil (Original Motion Picture Soundtrack),spotify:track:6nLt06uNlgHub9BOIPmeJU,,,,,,,,appload,fwdbtn,true,true,false,1740166209,false
2025-02-21T19:33:22Z,android,2520,IN,2405:201:e027:c856:b9bd:94c3:71f6:7c3f,Kadhal Panna,Kovai Kamala,Kovil (Original Motion Picture Soundtrack),spotify:track:75jYmiAUs2Nrdm4JnC02NH,,,,,,,,fwdbtn,logout,true,false,false,1740166394,false
2025-02-22T12:46:42Z,android,270287,IN,2405:201:e027:c856:b9bd:94c3:71f6:7c3f,Kadhal Panna,Kovai Kamala,Kovil (Original Motion Picture Soundtrack),spotify:track:75jYmiAUs2Nrdm4JnC02NH,,,,,,,,trackdone,trackdone,true,false,false,1740228132,false
2025-02-22T12:51:14Z,android,271412,IN,2405:201:e027:c856:b9bd:94c3:71f6:7c3f,Adatha Attamellam,Karthik,Mounam Pesiyathey (Original Motion Picture Soundtrack),spotify:track:4K4GVGXjwNG2SX4lqsNRn8,,,,,,,,trackdone,trackdone,true,false,false,1740228402,false
2025-02-22T12:55:19Z,android,185518,IN,2405:201:e027:c856:b9bd:94c3:71f6:7c3f,Arali Vidhaiyil,Sriram,Kovil (Original Motion Picture Soundtrack),spotify:track:0OOerE6KabZSV7bv1WsESn,,,,,,,,trackdone,trackdone,true,false,false,1740228732,false
2025-02-22T12:57:23Z,android,123199,IN,2405:201:e027:c856:b9bd:94c3:71f6:7c3f,Pachai Kili,Srikanth Deva,Kuthu,spotify:track:34WJm9NVWL5hfaOecUtgMe,,,,,,,,trackdone,fwdbtn,true,true,false,1740228919,false
2025-02-22T12:57:26Z,android,2900,IN,2405:201:e027:c856:b9bd:94c3:71f6:7c3f,Kadhal Vandhum,Prasanna,Saravana,spotify:track:238lpyySErrfjxLdJ0gRyt,,,,,,,,fwdbtn,fwdbtn,true,true,false,1740229043,false
2025-02-22T12:57:40Z,android,13338,IN,2405:201:e027:c856:b9bd:94c3:71f6:7c3f,Kadal Vandal,Vidyasagar,Iiyarkai (Original Motion Picture Soundtrack),spotify:track:3CuKJ9O6NvVb22CqofeJld,,,,,,,,fwdbtn,endplay,true,true,false,1740229046,false
2025-02-22T13:02:51Z,android,311640,IN,2405:201:e027:c856:b9bd:94c3:71f6:7c3f,Solladi,Tippu,Kadhalil Vizhundhen,spotify:track:01WPosuYCsEPtlPaNbSJ2v,,,,,,,,clickrow,trackdone,true,false,false,1740229060,false
2025-02-22T13:08:52Z,android,360880,IN,2405:201:e027:c856:b9bd:94c3:71f6:7c3f,Enna Solla Pogirai,Shankar Mahadevan,Kandukondain Kandukondain,spotify:track:40a42KKcVcnqT3Wz24INIm,,,,,,,,trackdone,trackdone,true,false,false,1740229371,false
2025-02-22T13:20:48Z,android,78157,IN,2405:201:e027:c856:b9bd:94c3:71f6:7c3f,Poo Avizhum Pozhudhil,Santhosh Narayanan,Enakkul Oruvan,spotify:track:0r1ppERo8Mp5iKg3lANvnB,,,,,,,,trackdone,logout,true,false,false,1740229753,false
2025-02-22T15:29:11Z,android,79280,IN,2405:201:e027:c856:b9bd:94c3:71f6:7c3f,Poo Avizhum Pozhudhil,Santhosh Narayanan,Enakkul Oruvan,spotify:track:0r1ppERo8Mp5iKg3lANvnB,,,,,,,,appload,logout,true,false,false,1740237184,false
2025-02-23T09:21:11Z,windows,83229,IN,49.37.212.241,Poo Avizhum Pozhudhil,Santhosh Narayanan,Enakkul Oruvan,spotify:track:0r1ppERo8Mp5iKg3lANvnB,,,,,,,,appload,trackdone,true,false,false,1740294534,false
2025-02-23T09:23:45Z,windows,149055,IN,49.37.212.241,Kaara Aattakkaara,A.R. Rahman,O Kadhal Kanmani (Original Motion Picture Soundtrack),spotify:track:0uEtUhy8xAX1fJFiqNs5sr,,,,,,,,trackdone,remote,true,false,false,1740302466,false
2025-02-23T09:23:59Z,android,15449,IN,2405:201:e027:c856:b9bd:94c3:71f6:7c3f,Kaara Aattakkaara,A.R. Rahman,O Kadhal Kanmani (Original Motion Picture Soundtrack),spotify:track:0uEtUhy8xAX1fJFiqNs5sr,,,,,,,,remote,endplay,true,true,false,1740302623,false
2025-02-23T09:28:55Z,android,253540,IN,2405:201:e027:c856:b9bd:94c3:71f6:7c3f,Thoduvanandhaa,Nakul Abhyankar,Thoduvanandhaa - Shyam Singha Roy - Tamil,spotify:track:7KMzgq5AghxFx4c18wj7jo,,,,,,,,clickrow,trackdone,true,false,false,1740302680,false
2025-02-23T09:32:42Z,android,226946,IN,2405:201:e027:c856:b9bd:94c3:71f6:7c3f,Oh Baby Girl,Achu,Maalai Pozhudhin Mayakathilaey (Original Motion Picture Soundtrack),spotify:track:6T6LgYoQlW8pIZTER6S0G5,,,,,,,,trackdone,trackdone,true,false,false,1740302935,false
2025-02-23T09:37:31Z,android,287942,IN,2405:201:e027:c856:b9bd:94c3:71f6:7c3f,Enna Solla Pogirai,Shankar Mahadevan,Kandukondain Kandukondain,spotify:track:40a42KKcVcnqT3Wz24INIm,,,,,,,,trackdone,fwdbtn,true,true,false,1740303162,false
2025-02-23T09:37:54Z,android,22735,IN,2405:201:e027:c856:b9bd:94c3:71f6:7c3f,Ok Jaanu Title Track,A.R. Rahman,OK Jaanu (Original Motion Picture Soundtrack),spotify:track:7a77VY7mjvK6EiaBeOosmk,,,,,,,,fwdbtn,endplay,true,true,false,1740303451,false
2025-02-23T09:43:23Z,android,329003,IN,2405:201:e027:c856:b9bd:94c3:71f6:7c3f,Thotha Puram,Lenon James,Godfather (Original Motion Picture Soundtrack),spotify:track:0gTu0sx2MEZ30DneJl8Kg9,,,,,,,,clickrow,trackdone,true,false,false,1740303474,false
2025-02-23T09:43:47Z,android,22411,IN,2405:201:e027:c856:b9bd:94c3:71f6:7c3f,Mazhai Varum - Female,Joshua Sridhar,Veppam,spotify:track:6sewH6rrJZeM40FdCxbJP8,,,,,,,,trackdone,endplay,true,true,false,1740303803,false
2025-02-23T09:48:06Z,android,259872,IN,2405:201:e027:c856:b9bd:94c3:71f6:7c3f,"Paayum Theeye (From ""Por"")",Sanjith Hegde,"Paayum Theeye (From ""Por"")",spotify:track:4JlJjVYYOnr7haVzZ70BT9,,,,,,,,clickrow,trackdone,true,false,false,1740303827,false
2025-02-23T09:52:21Z,android,254933,IN,2405:201:e027:c856:b9bd:94c3:71f6:7c3f,"Hello Mister Edirkatchi (From ""Iruvar"")",Harini,"A.R. Rahman Hits, Vol.2",spotify:track:3DsE6u0rfBVGukBkf07OIz,,,,,,,,trackdone,trackdone,true,false,false,1740304086,false
2025-02-23T09:58:07Z,android,179834,IN,2405:201:e027:c856:b9bd:94c3:71f6:7c3f,Bandeya Rey Bandeya,Arijit Singh,Simmba,spotify:track:69EBg5Kl8SwvDfxFQ1aPNY,,,,,,,,trackdone,endplay,true,true,false,1740304341,false
2025-02-23T10:02:16Z,android,248111,IN,2405:201:e027:c856:b9bd:94c3:71f6:7c3f,"Nee Parthuttu (From ""Paarvai Ondre Podhume"")",Krishnaraj,Super Singer - Krishnaraj Special,spotify:track:3ITUNytiID2890YP2xE8Xn,,,,,,,,clickrow,trackdone,true,false,false,1740304688,false
2025-02-23T10:07:47Z,android,261572,IN,2405:201:e027:c856:b9bd:94c3:71f6:7c3f,Pularaadha,Sid Sriram,Dear Comrade,spotify:track:6T5Q6c1g58ANMBR3dN2lPN,,,,,,,,trackdone,trackdone,true,false,false,1740305005,false
2025-02-23T10:11:45Z,android,237040,IN,2405:201:e027:c856:b9bd:94c3:71f6:7c3f,Hey Crazy Penne,Vedshanker,Naduvula Konjam Pakkatha Kaanom,spotify:track:2IhAV6WvIhoe5oK4bwGWvU,,,,,,,,trackdone,trackdone,true,false,false,1740305267,false
2025-02-23T10:17:20Z,android,334666,IN,2405:201:e027:c856:b9bd:94c3:71f6:7c3f,Maane Maane,Anthony Daasan,Uriyadi (Original Motion Picture Soundtrack),spotify:track:7baFNW0DR9JLmbe6MkBLFI,,,,,,,,trackdone,trackdone,true,false,false,1740305505,false
2025-02-23T10:22:08Z,android,287045,IN,2405:201:e027:c856:b9bd:94c3:71f6:7c3f,Rasaathi Nenja - Madras Gig Season 2,Yuvan Shankar Raja,Rasaathi Nenja,spotify:track:0H1Uhrit1CxZzGBgsAz4at,,,,,,,,trackdone,trackdone,true,false,false,1740305840,false
2025-02-23T10:23:43Z,android,95511,IN,2405:201:e027:c856:b9bd:94c3:71f6:7c3f,Kaadhal Nergaiyil - Rainy Lofi,Heart Killer Beats,Kaadhal Nergaiyil - Rainy Lofi,spotify:track:3ngoQEeyqZSgH4KEkUYKTa,,,,,,,,trackdone,trackdone,true,false,false,1740306128,false
2025-02-23T10:27:33Z,android,228855,IN,2405:201:e027:c856:b9bd:94c3:71f6:7c3f,"Ranjha (From ""Shershaah"")",Jasleen Royal,Ranjha,spotify:track:72zHuDxFQTjbL51qJQSA7j,,,,,,,,trackdone,trackdone,true,false,false,1740306223,false
2025-02-23T10:33:21Z,android,322013,IN,2405:201:e027:c856:b9bd:94c3:71f6:7c3f,Kangal Irandal,James Vasanthan,Subramaniapuram,spotify:track:3IpEJ86hrMfUcoXCk9U4h3,,,,,,,,trackerror,trackdone,true,false,false,1740306479,false
2025-02-23T10:38:02Z,android,280283,IN,2405:201:e027:c856:b9bd:94c3:71f6:7c3f,Love Pannu (Oru Punnagai Poove),Harris Jayaraj,12 B,spotify:track:1splovORLcosDKuQ2QsxLY,,,,,,,,trackdone,trackdone,true,false,false,1740306801,false
2025-02-23T10:40:25Z,android,141805,IN,2405:201:e027:c856:b9bd:94c3:71f6:7c3f,STAY (with Justin Bieber),The Kid LAROI,STAY (with Justin Bieber),spotify:track:5HCyWlXZPP0y6Gqq8TgA20,,,,,,,,trackdone,trackdone,true,false,false,1740307082,false
2025-02-23T10:46:54Z,android,388293,IN,2405:201:e027:c856:b9bd:94c3:71f6:7c3f,Nenthukitten,Karthik,Karthiks Love Mix - Tamil,spotify:track:4TiPYzZrh7kfacRFXoViXu,,,,,,,,trackdone,trackdone,true,false,false,1740307225,false
2025-02-23T10:47:01Z,android,5640,IN,2405:201:e027:c856:b9bd:94c3:71f6:7c3f,Princesses Don't Cry,CARYS,Princesses Don't Cry,spotify:track:5iNc4Yxd9yFHHMXQT4Cc6F,,,,,,,,trackdone,fwdbtn,true,true,false,1740307614,false
2025-02-23T10:51:15Z,android,253540,IN,2405:201:e027:c856:b9bd:94c3:71f6:7c3f,Thoduvanandhaa,Nakul Abhyankar,Thoduvanandhaa - Shyam Singha Roy - Tamil,spotify:track:7KMzgq5AghxFx4c18wj7jo,,,,,,,,fwdbtn,trackdone,true,false,false,1740307621,false
2025-02-23T10:55:31Z,android,254933,IN,2405:201:e027:c856:b9bd:94c3:71f6:7c3f,"Hello Mister Edirkatchi (From ""Iruvar"")",Harini,"A.R. Rahman Hits, Vol.2",spotify:track:3DsE6u0rfBVGukBkf07OIz,,,,,,,,trackdone,trackdone,true,false,false,1740307875,false
2025-02-23T10:58:24Z,android,171700,IN,2405:201:e027:c856:b9bd:94c3:71f6:7c3f,Bandeya Rey Bandeya,Arijit Singh,Simmba,spotify:track:69EBg5Kl8SwvDfxFQ1aPNY,,,,,,,,trackdone,fwdbtn,true,true,false,1740308131,false
2025-02-23T11:04:17Z,android,268720,IN,2405:201:e027:c856:b9bd:94c3:71f6:7c3f,Vizhiyil,Sonu Nigam,Kireedam,spotify:track:4CUG3LbPjQAP9jLLQSjJk0,,,,,,,,fwdbtn,logout,true,false,false,1740308304,false
2025-02-23T11:12:54Z,windows,151902,IN,49.37.212.241,Paayum Theeye (LoFi Flip),Navinesh Kumar,Paayum Theeye (LoFi Flip),spotify:track:7AvwMMfSVytfj5hUl7E7D9,,,,,,,,clickrow,trackdone,false,false,false,1740309018,false
2025-02-23T11:13:10Z,windows,14631,IN,49.37.212.241,"Paayum Theeye (From ""Por"")",Sanjith Hegde,"Paayum Theeye (From ""Por"")",spotify:track:4JlJjVYYOnr7haVzZ70BT9,,,,,,,,trackdone,endplay,false,true,false,1740309169,false
2025-02-23T11:15:41Z,windows,151902,IN,49.37.212.241,Paayum Theeye (LoFi Flip),Navinesh Kumar,Paayum Theeye (LoFi Flip),spotify:track:7AvwMMfSVytfj5hUl7E7D9,,,,,,,,clickrow,trackdone,false,false,false,1740309185,false
2025-02-23T11:20:01Z,windows,259872,IN,49.37.212.241,"Paayum Theeye (From ""Por"")",Sanjith Hegde,"Paayum Theeye (From ""Por"")",spotify:track:4JlJjVYYOnr7haVzZ70BT9,,,,,,,,trackdone,trackdone,false,false,false,1740309336,false
2025-02-23T11:25:58Z,windows,318746,IN,49.37.212.241,Anbe Aaruyire,A.R. Rahman,Anbe Aaruyire (Original Motion Picture Soundtrack),spotify:track:6IVwbel7eXxixZ0xRBpjeC,,,,,,,,trackdone,trackdone,false,false,false,1740309622,false
2025-02-23T17:19:09Z,windows,213023,IN,49.37.212.241,Nenthukitten,Karthik,Karthiks Love Mix - Tamil,spotify:track:4TiPYzZrh7kfacRFXoViXu,,,,,,,,trackdone,logout,false,false,false,1740309953,false
2025-02-23T17:37:48Z,windows,44308,IN,49.37.212.241,Nenthukitten,Karthik,Karthiks Love Mix - Tamil,spotify:track:4TiPYzZrh7kfacRFXoViXu,,,,,,,,appload,logout,false,false,false,1740331225,false
2025-02-23T17:46:47Z,android,5000,IN,2405:201:e027:c856:b9bd:94c3:71f6:7c3f,Vizhiyil,Sonu Nigam,Kireedam,spotify:track:4CUG3LbPjQAP9jLLQSjJk0,,,,,,,,appload,logout,true,false,false,1740332792,false
2025-02-23T18:01:50Z,android,14578,IN,2405:201:e027:c856:b9bd:94c3:71f6:7c3f,Vizhiyil,Sonu Nigam,Kireedam,spotify:track:4CUG3LbPjQAP9jLLQSjJk0,,,,,,,,appload,trackdone,true,false,false,1740333675,false
2025-02-23T18:12:26Z,android,267341,IN,2405:201:e027:c856:b9bd:94c3:71f6:7c3f,"Kannaana Kanne (From ""Naanum Rowdy Dhaan"")",Anirudh Ravichander,Rockstar Anirudh Special,spotify:track:0yDcakriHXIFe1CFnP8Wg3,,,,,,,,trackdone,trackdone,true,false,false,1740333757,false
2025-02-23T18:27:53Z,android,106163,IN,2405:201:e027:c856:b9bd:94c3:71f6:7c3f,Gaandu Kannamma,Vivek - Mervin,Gaandu Kannamma,spotify:track:7eS07q4Ft2ySmiH7NalStq,,,,,,,,trackdone,logout,true,false,false,1740334346,false
2025-02-23T18:57:55Z,android,73960,IN,2405:201:e027:c856:b9bd:94c3:71f6:7c3f,Gaandu Kannamma,Vivek - Mervin,Gaandu Kannamma,spotify:track:7eS07q4Ft2ySmiH7NalStq,,,,,,,,appload,logout,true,false,false,1740336014,false
2025-02-24T03:16:22Z,android,24739,IN,2405:201:e027:c856:b9bd:94c3:71f6:7c3f,Gaandu Kannamma,Vivek - Mervin,Gaandu Kannamma,spotify:track:7eS07q4Ft2ySmiH7NalStq,,,,,,,,trackdone,trackdone,true,false,false,1740366947,false
2025-02-24T03:38:58Z,android,128593,IN,2405:201:e027:c856:b9bd:94c3:71f6:7c3f,Kaalathukkum Nee Venum,A.R. Rahman,Vendhu Thanindhathu Kaadu,spotify:track:0aQLKZl2mXdJHpxDteJdNo,,,,,,,,trackdone,fwdbtn,true,true,false,1740366982,false
2025-02-24T03:43:40Z,android,207071,IN,2405:201:e027:c856:b9bd:94c3:71f6:7c3f,Kadhale Kadhale,Hiphop Tamizha,Indru Netru Naalai,spotify:track:3THVNKs3bdQekA02kK1hWD,,,,,,,,fwdbtn,trackdone,true,false,false,1740368388,false
2025-02-24T03:50:51Z,android,428215,IN,49.37.212.241,Love Me Like You Do,Ellie Goulding,Fifty Shades Freed,spotify:track:0Cy7wt6IlRfBPHXXjmZbcP,,,,,,,,trackdone,trackdone,true,false,false,1740368620,false
2025-02-24T03:51:43Z,android,21277,IN,49.37.212.241,On My Way,Alan Walker,On My Way,spotify:track:4n7jnSxVLd8QioibtTDBDq,,,,,,,,trackdone,fwdbtn,true,true,false,1740369081,false
2025-02-24T03:57:05Z,android,322013,IN,2405:201:e027:c856:b9bd:94c3:71f6:7c3f,Kangal Irandal,James Vasanthan,Subramaniapuram,spotify:track:3IpEJ86hrMfUcoXCk9U4h3,,,,,,,,fwdbtn,trackdone,true,false,false,1740369103,false
2025-02-24T04:13:22Z,android,298226,IN,2405:201:e027:c856:b9bd:94c3:71f6:7c3f,Hey Goodbye Nanba,A.R. Rahman,Aayitha Ezhutu (Original Motion Picture Soundtrack),spotify:track:6k2CYyGrVdduDZd5OM5uvz,,,,,,,,trackdone,trackdone,true,false,false,1740369425,false
2025-02-24T04:15:06Z,android,73110,IN,2405:201:e027:c856:b9bd:94c3:71f6:7c3f,Into Your Arms (feat. Ava Max),Witt Lowry,Into Your Arms (feat. Ava Max),spotify:track:0b11D9D0hMOYCIMN3OKreM,,,,,,,,trackdone,endplay,true,true,false,1740370432,false
2025-02-24T04:19:03Z,android,236920,IN,2405:201:e027:c856:b9bd:94c3:71f6:7c3f,Asathum Azhagu,Manu Ramesan,Raattinam (Original Motion Picture Soundtrack),spotify:track:67LCTeVVLAczmSWZxCIzgT,,,,,,,,clickrow,trackdone,true,false,false,1740370506,false
2025-02-24T04:23:04Z,android,240333,IN,2405:201:e027:c856:b9bd:94c3:71f6:7c3f,Asku Maaro,Dharan Kumar,Asku Maaro,spotify:track:4gmZ9uup1Jl1AyzLGHdgDQ,,,,,,,,trackdone,trackdone,true,false,false,1740370743,false
2025-02-24T04:26:26Z,android,180404,IN,2405:201:e027:c856:b9bd:94c3:71f6:7c3f,Sirivennela - Female Version,Mickey J. Meyer,Shyam Singha Roy - Telugu,spotify:track:3LZcWnnVdy7J0tKGyN934a,,,,,,,,trackdone,trackdone,true,false,false,1740371005,false
2025-02-24T04:40:29Z,android,212244,IN,2405:201:e027:c856:b9bd:94c3:71f6:7c3f,Nenjukkule,A.R. Rahman,Kadal (Original Motion Picture Soundtrack),spotify:track:7FEWG1bL31YAcnxJQvxJJO,,,,,,,,trackdone,logout,true,false,false,1740371186,false
2025-02-24T12:08:31Z,android,230391,IN,2405:201:e027:c856:b9bd:94c3:71f6:7c3f,Vaadi Vaadi,Ghibran,Chennai 2 Singapore,spotify:track:6KWsuiBTwYuAteJE7KroeS,,,,,,,,playbtn,trackdone,true,false,false,1740398682,false
2025-02-24T12:12:38Z,android,193797,IN,2405:201:e027:c856:b9bd:94c3:71f6:7c3f,On My Way,Alan Walker,On My Way,spotify:track:4n7jnSxVLd8QioibtTDBDq,,,,,,,,trackdone,trackdone,true,false,false,1740398964,false
2025-02-24T12:13:13Z,android,32957,IN,2405:201:e027:c856:b9bd:94c3:71f6:7c3f,Bandeya Rey Bandeya,Arijit Singh,Simmba,spotify:track:69EBg5Kl8SwvDfxFQ1aPNY,,,,,,,,trackdone,fwdbtn,true,true,false,1740399158,false
2025-02-24T12:13:14Z,android,1630,IN,2405:201:e027:c856:b9bd:94c3:71f6:7c3f,Naane Varugiraen,A.R. Rahman,O Kadhal Kanmani (Original Motion Picture Soundtrack),spotify:track:7F81FsjjLnWrT2Rp7eYb03,,,,,,,,fwdbtn,fwdbtn,true,true,false,1740399193,false
2025-02-24T12:19:10Z,android,356040,IN,2405:201:e027:c856:b9bd:94c3:71f6:7c3f,Ennai Konjum,Timmy,Kaakha Kaakha (Original Motion Picture Soundtrack),spotify:track:1M2x5Qu14L6B3rHHq37EiN,,,,,,,,fwdbtn,trackdone,true,false,false,1740399194,false
2025-02-24T12:26:03Z,android,239000,IN,2405:201:e027:c856:b9bd:94c3:71f6:7c3f,Dusk Till Dawn (feat. Sia) - Radio Edit,ZAYN,Icarus Falls,spotify:track:3e7sxremeOE3wTySiOhGiP,,,,,,,,trackdone,trackdone,true,false,false,1740399579,false
2025-02-24T12:33:15Z,android,49551,IN,2405:201:e027:c856:b9bd:94c3:71f6:7c3f,Poovasam,Vijay Prakash,Anbe Sivam (Original Motion Picture Soundtrack),spotify:track:1xxVbKXedQtbkatsgTEfgG,,,,,,,,trackdone,logout,true,false,false,1740399963,false
2025-02-24T14:56:06Z,windows,241973,IN,49.37.212.241,Endrendrum Punnagai,Srinivas,Alaipayuthey,spotify:track:3mrFhHALZLJ4ZIEiS5IPy1,,,,,,,,clickrow,trackdone,false,false,false,1740408719,false
2025-02-24T15:00:24Z,windows,226946,IN,49.37.212.241,Oh Baby Girl,Achu,Maalai Pozhudhin Mayakathilaey (Original Motion Picture Soundtrack),spotify:track:6T6LgYoQlW8pIZTER6S0G5,,,,,,,,trackdone,trackdone,false,false,false,1740408991,false
2025-02-24T15:04:00Z,windows,215456,IN,49.37.212.241,Kannala Kannala - The Melting Point of Love,Hiphop Tamizha,Thani Oruvan (Original Motion Picture Soundtrack),spotify:track:4nSwWiwtieiNmRAjy9fEXN,,,,,,,,trackdone,trackdone,false,false,false,1740409219,false
2025-02-24T15:08:53Z,windows,267341,IN,49.37.212.241,"Kannaana Kanne (From ""Naanum Rowdy Dhaan"")",Anirudh Ravichander,Rockstar Anirudh Special,spotify:track:0yDcakriHXIFe1CFnP8Wg3,,,,,,,,trackdone,trackdone,false,false,false,1740409460,false
2025-02-24T15:15:12Z,windows,378560,IN,49.37.212.241,Kaattrae En Vaasal - Wind,Unnikrishnan,Rhythm,spotify:track:1edm6pAKQv5JsRjxsyjJFY,,,,,,,,trackdone,trackdone,false,false,false,1740409728,false
2025-02-24T15:21:07Z,windows,354190,IN,49.37.212.241,Sowkkiyama,Kadri Gopalnath,Sangamam,spotify:track:7MDIQ0fCiBMXLvCgixPzQk,,,,,,,,trackdone,trackdone,false,false,false,1740410107,false
2025-02-24T15:24:17Z,windows,189358,IN,49.37.212.241,Sakkarakatti,Hiphop Tamizha,Meesaya Murukku,spotify:track:1PaxAUxLEVpi75l0nDtwu1,,,,,,,,trackdone,trackdone,false,false,false,1740410462,false
2025-02-24T15:28:35Z,windows,257439,IN,49.37.212.241,Little Little,A.R. Rahman,Galatta Kalyaanam,spotify:track:6Crs0KY6mHL9e1YEKNYUAl,,,,,,,,trackdone,trackdone,false,false,false,1740410652,false
2025-02-24T15:34:59Z,windows,384546,IN,49.37.212.241,Yamini Yamini,Harish Raghavendra,Yai Nee Romba Azhaga Irukka (Original Motion Picture Soundtrack),spotify:track:2ToEzTT5SBxcm7E4GH2wQ2,,,,,,,,trackdone,trackdone,false,false,false,1740410909,false
2025-02-24T15:40:10Z,windows,309708,IN,49.37.212.241,Aval Ulaghazhagi,Karthik,Lesa Lesa,spotify:track:4s5Y0Kn6Nv4hJAWEFFSjgW,,,,,,,,trackdone,trackdone,false,false,false,1740411295,false
2025-02-24T15:45:15Z,windows,275586,IN,49.37.212.241,Kadhal Sadugudu,S.P. Charan,Alaipayuthey,spotify:track:4shmzSwbjpKUIlNhxzlVeC,,,,,,,,trackdone,trackdone,false,false,false,1740411634,false
2025-02-24T18:38:26Z,windows,86343,IN,49.37.212.241,Marudaani,A.R. Rahman,Sakkarakatti (Original Motion Picture Soundtrack),spotify:track:7gaysiOWpGoNQocrSwa1yM,,,,,,,,trackdone,logout,false,false,false,1740411910,false
2025-02-25T12:33:23Z,android,260446,IN,2405:201:e027:c856:b9bd:94c3:71f6:7c3f,Poovasam,Vijay Prakash,Anbe Sivam (Original Motion Picture Soundtrack),spotify:track:1xxVbKXedQtbkatsgTEfgG,,,,,,,,trackdone,trackdone,true,false,false,1740486543,false
2025-02-25T12:36:57Z,android,213168,IN,2405:201:e027:c856:b9bd:94c3:71f6:7c3f,"Madhura Madhura (From ""Kadala Theerada Bhargava"")",Varijashree Venugopal,"Madhura Madhura (From ""Kadala Theerada Bhargava"")",spotify:track:1eqW8yzykueTKJc2tIdOq8,,,,,,,,trackdone,trackdone,true,false,false,1740486803,false
2025-02-25T12:42:14Z,android,266005,IN,2405:201:e027:c856:b9bd:94c3:71f6:7c3f,Mann Bharryaa 2.0,B Praak,Shershaah,spotify:track:0OGWPZujUqgF5ER4iSg2Qp,,,,,,,,trackdone,trackdone,true,false,false,1740487068,false
2025-02-25T12:46:12Z,android,236920,IN,2405:201:e027:c856:b9bd:94c3:71f6:7c3f,Asathum Azhagu,Manu Ramesan,Raattinam (Original Motion Picture Soundtrack),spotify:track:67LCTeVVLAczmSWZxCIzgT,,,,,,,,trackdone,trackdone,true,false,false,1740487334,false
2025-02-25T12:52:08Z,android,313693,IN,2405:201:e027:c856:b9bd:94c3:71f6:7c3f,Enna Ithu Enna Ithu,Ramesh Vinayakam,Nala Dhamayanthi,spotify:track:3cs8KdGGHe6r57Uli1W5jD,,,,,,,,trackdone,trackdone,true,false,false,1740487602,false
2025-02-25T12:56:54Z,android,274217,IN,2405:201:e027:c856:b9bd:94c3:71f6:7c3f,Kokkorakko,Udit Narayan,Gilli (Original Motion Picture Soundtrack),spotify:track:161BGczu2fn59QR7EYdjWB,,,,,,,,trackdone,trackdone,true,false,false,1740487928,false
2025-02-25T13:05:56Z,android,304772,IN,2405:201:e027:c856:b9bd:94c3:71f6:7c3f,"Nira - From ""Takkar""",Sid Sriram,Nira,spotify:track:1VxCdnd46iCgHP5zXGCXPe,,,,,,,,trackdone,trackdone,true,false,false,1740488288,false
2025-02-25T13:09:33Z,android,154906,IN,2405:201:e027:c856:b9bd:94c3:71f6:7c3f,Punnagai Mannan - Theme Music,Ilaiyaraaja,Punnagai Mannan,spotify:track:3jfNl6kcT8OvOFj3F5wbhL,,,,,,,,trackdone,trackdone,true,false,false,1740488756,false
2025-02-25T13:10:59Z,android,79028,IN,2405:201:e027:c856:b9bd:94c3:71f6:7c3f,"Agar Tum Saath Ho (From ""Tamasha"")",Alka Yagnik,Love Forever With Arijit Singh,spotify:track:2FCXQHugkoHE1K3tiDu8pu,,,,,,,,trackdone,logout,true,false,false,1740488973,false
2025-02-25T18:28:59Z,android,211960,IN,2405:201:e027:c856:b9bd:94c3:71f6:7c3f,Thee Kuriviyai,Johnson,Kangalal Kaidhu Sei (Original Motion Picture Soundtrack),spotify:track:6P03Iz8mZdR1mcCrzYFLpY,,,,,,,,clickrow,logout,true,false,false,1740507106,false
2025-02-26T12:59:59Z,android,276598,IN,2405:201:e027:c856:b9bd:94c3:71f6:7c3f,Thee Kuriviyai,Johnson,Kangalal Kaidhu Sei (Original Motion Picture Soundtrack),spotify:track:6P03Iz8mZdR1mcCrzYFLpY,,,,,,,,trackdone,trackdone,true,false,false,1740574523,false
2025-02-26T13:04:29Z,android,269213,IN,2405:201:e027:c856:b9bd:94c3:71f6:7c3f,Poovasam,Vijay Prakash,Anbe Sivam (Original Motion Picture Soundtrack),spotify:track:1xxVbKXedQtbkatsgTEfgG,,,,,,,,trackdone,trackdone,true,false,false,1740574799,false
2025-02-26T13:11:55Z,android,388293,IN,2405:201:e027:c856:b9bd:94c3:71f6:7c3f,Nenthukitten,Karthik,Star,spotify:track:13QuO9vWQiQbE4gqwcY862,,,,,,,,trackdone,trackdone,true,false,false,1740575126,false
2025-02-26T13:17:23Z,android,312378,IN,2405:201:e027:c856:b9bd:94c3:71f6:7c3f,Kaarkuzhal Kadavaiye,Sriram Parthasarathy,VadaChennai (Original Motion Picture Soundtrack),spotify:track:0VUpJnr5VJtuPNx00YXP1g,,,,,,,,trackdone,trackdone,true,false,false,1740575531,false
